Ensemble Gene ID	H2	H3	H4	K2	K3	K4
ENSMUSG00000081167	10	14	16	16	73	30
ENSMUSG00000084060	55	81	29	38	29	78
ENSMUSG00000082311	18	38	0	71	16	11
ENSMUSG00000081458	43	58	6	91	92	52
ENSMUSG00000081033	54	15	64	44	16	22
ENSMUSG00000083923	0	59	29	43	51	17
ENSMUSG00000083597	7	3	19	44	53	49
ENSMUSG00000035395	25	19	38	87	8	81
ENSMUSG00000081628	31	24	68	91	75	41
ENSMUSG00000082422	28	31	59	13	95	16
ENSMUSG00000079513	24	84	81	53	68	85
ENSMUSG00000083253	50	66	29	11	93	48
ENSMUSG00000095818	3	60	63	87	32	70
ENSMUSG00000100506	57	87	32	70	81	41
ENSMUSG00000035387	24	32	57	30	42	22
ENSMUSG00000083508	23	95	97	17	41	1
ENSMUSG00000082479	56	66	69	67	14	41
ENSMUSG00000084289	61	87	87	61	36	59
ENSMUSG00000091497	51	22	64	8	51	27
ENSMUSG00000059972	30	80	25	4	67	4
ENSMUSG00000080427	91	22	38	75	62	100
ENSMUSG00000082832	59	27	16	67	95	29
ENSMUSG00000080765	11	0	59	54	68	89
ENSMUSG00000081235	3	80	90	83	67	51
ENSMUSG00000073069	2	25	37	38	77	26
ENSMUSG00000083926	26	11	30	90	4	26
ENSMUSG00000094861	53	71	32	60	72	32
ENSMUSG00000096072	99	83	48	28	66	98
ENSMUSG00000080863	51	43	64	40	44	59
ENSMUSG00000084057	3	80	69	0	13	46
ENSMUSG00000083955	40	87	21	65	73	7
ENSMUSG00000057805	29	50	47	96	11	71
ENSMUSG00000081960	46	79	77	62	18	20
ENSMUSG00000064129	57	80	24	15	68	33
ENSMUSG00000061392	78	20	65	33	4	69
ENSMUSG00000082807	78	69	50	99	43	87
ENSMUSG00000084155	23	3	30	7	79	33
ENSMUSG00000083994	30	21	74	28	65	92
ENSMUSG00000078123	20	44	78	81	86	4
ENSMUSG00000084269	74	77	17	18	88	12
ENSMUSG00000062162	58	62	86	3	24	88
ENSMUSG00000081743	57	63	41	31	79	44
ENSMUSG00000083701	5	68	31	100	80	100
ENSMUSG00000067649	81	93	1	51	73	11
ENSMUSG00000080155	24	49	61	38	33	10
ENSMUSG00000071726	98	47	67	59	78	0
ENSMUSG00000080737	62	72	15	74	18	57
ENSMUSG00000088663	90	25	84	2	55	94
ENSMUSG00000093329	80	8	24	97	93	37
ENSMUSG00000095110	1	2	99	100	70	74
ENSMUSG00000077294	41	10	16	94	61	5
ENSMUSG00000096153	0	22	50	37	28	48
ENSMUSG00000065266	96	46	30	51	63	91
ENSMUSG00000035277	88	71	25	14	1	51
ENSMUSG00000006678	39	33	85	72	67	59
ENSMUSG00000083207	97	36	88	35	39	58
ENSMUSG00000088445	84	44	38	52	43	76
ENSMUSG00000087255	29	84	4	91	5	24
ENSMUSG00000035246	88	36	79	68	26	88
ENSMUSG00000035232	15	68	26	63	4	48
ENSMUSG00000082728	89	34	73	56	72	47
ENSMUSG00000081573	92	89	39	15	78	19
ENSMUSG00000081044	26	64	46	94	66	23
ENSMUSG00000083114	94	62	65	26	12	12
ENSMUSG00000080995	61	35	0	70	80	26
ENSMUSG00000081055	77	93	56	70	77	94
ENSMUSG00000087640	8	25	31	86	24	60
ENSMUSG00000079509	76	63	69	78	2	90
ENSMUSG00000035150	78	64	47	51	48	69
ENSMUSG00000043929	20	98	77	20	57	22
ENSMUSG00000099072	6	61	25	72	61	89
ENSMUSG00000080923	10	90	70	79	91	46
ENSMUSG00000082759	18	71	45	58	36	42
ENSMUSG00000084214	68	84	75	96	17	46
ENSMUSG00000043549	88	71	61	58	53	13
ENSMUSG00000079508	9	66	7	58	54	19
ENSMUSG00000105544	29	22	96	36	98	5
ENSMUSG00000084007	93	90	100	3	3	29
ENSMUSG00000084904	56	58	44	88	70	25
ENSMUSG00000084450	15	81	7	86	98	89
ENSMUSG00000025151	28	15	98	67	52	86
ENSMUSG00000081796	9	24	37	15	59	59
ENSMUSG00000080887	1	89	93	24	28	31
ENSMUSG00000082406	94	67	38	26	42	19
ENSMUSG00000080974	45	67	13	5	89	41
ENSMUSG00000071723	37	94	2	80	69	96
ENSMUSG00000083438	77	99	81	49	56	70
ENSMUSG00000073062	43	69	2	93	40	49
ENSMUSG00000109459	2	59	72	8	20	49
ENSMUSG00000082776	90	8	27	12	15	31
ENSMUSG00000081418	27	60	97	86	15	53
ENSMUSG00000082964	77	87	55	87	25	80
ENSMUSG00000097340	18	93	69	7	45	39
ENSMUSG00000073060	81	57	30	52	99	17
ENSMUSG00000087522	9	50	68	57	18	46
ENSMUSG00000071722	60	13	61	94	28	71
ENSMUSG00000025656	55	77	81	62	96	19
ENSMUSG00000083789	25	66	96	99	75	54
ENSMUSG00000080298	100	9	54	88	92	52
ENSMUSG00000082371	7	50	29	78	62	42
ENSMUSG00000080283	40	56	13	25	86	85
ENSMUSG00000050332	26	4	25	82	55	73
ENSMUSG00000031204	6	36	89	83	53	69
ENSMUSG00000109858	33	96	36	64	34	35
ENSMUSG00000083556	86	52	91	17	42	47
ENSMUSG00000035062	89	4	54	22	3	17
ENSMUSG00000035045	17	78	40	90	50	64
ENSMUSG00000071721	41	18	24	8	75	7
ENSMUSG00000057421	30	3	11	4	44	85
ENSMUSG00000031207	30	94	48	19	35	2
ENSMUSG00000088146	40	2	6	21	77	45
ENSMUSG00000081848	68	45	59	86	13	4
ENSMUSG00000081742	86	25	99	80	47	39
ENSMUSG00000078122	25	79	79	65	61	96
ENSMUSG00000076066	90	73	74	20	6	89
ENSMUSG00000044206	72	52	49	74	0	66
ENSMUSG00000045802	73	44	70	77	93	56
ENSMUSG00000082317	76	69	70	52	9	35
ENSMUSG00000031209	89	21	64	61	39	52
ENSMUSG00000082035	87	3	100	22	5	29
ENSMUSG00000081182	7	85	48	72	94	5
ENSMUSG00000031210	44	80	64	100	21	76
ENSMUSG00000082735	68	26	84	48	26	64
ENSMUSG00000082397	58	82	86	41	62	7
ENSMUSG00000081606	42	69	98	11	4	2
ENSMUSG00000083350	17	4	65	26	36	98
ENSMUSG00000031212	8	42	71	43	81	27
ENSMUSG00000081135	59	18	48	31	28	63
ENSMUSG00000034457	6	97	93	26	10	29
ENSMUSG00000081923	90	33	9	41	95	12
ENSMUSG00000083972	44	83	5	0	52	96
ENSMUSG00000046532	80	63	91	36	57	65
ENSMUSG00000082933	0	50	3	12	76	30
ENSMUSG00000081397	33	94	58	58	45	49
ENSMUSG00000083603	31	38	9	1	13	52
ENSMUSG00000031214	2	90	62	81	0	66
ENSMUSG00000099037	31	60	46	97	61	60
ENSMUSG00000088616	97	44	47	54	4	97
ENSMUSG00000047694	97	5	38	98	54	59
ENSMUSG00000082549	58	33	96	90	73	90
ENSMUSG00000031216	0	28	67	57	94	59
ENSMUSG00000083310	64	9	93	41	33	64
ENSMUSG00000031217	3	79	41	69	90	16
ENSMUSG00000073051	77	47	39	73	94	46
ENSMUSG00000085053	37	27	57	22	56	24
ENSMUSG00000085553	48	41	26	56	63	16
ENSMUSG00000034403	21	91	74	42	3	96
ENSMUSG00000082505	24	81	61	2	18	69
ENSMUSG00000083682	71	69	69	83	14	49
ENSMUSG00000071719	59	53	35	71	24	40
ENSMUSG00000059327	27	18	72	88	80	41
ENSMUSG00000082907	14	37	13	33	90	56
ENSMUSG00000083936	49	96	42	36	63	45
ENSMUSG00000080813	89	81	85	59	61	40
ENSMUSG00000076398	60	8	3	86	93	65
ENSMUSG00000031220	26	71	31	3	45	29
ENSMUSG00000051582	64	89	86	70	42	28
ENSMUSG00000031221	15	41	48	21	10	41
ENSMUSG00000067597	11	29	93	85	0	57
ENSMUSG00000015665	58	31	62	98	52	73
ENSMUSG00000081886	12	92	6	59	87	1
ENSMUSG00000044359	72	4	21	22	82	73
ENSMUSG00000060890	83	92	71	66	57	28
ENSMUSG00000015668	68	42	81	86	80	99
ENSMUSG00000034311	50	21	15	82	60	4
ENSMUSG00000019359	34	71	65	84	23	85
ENSMUSG00000085314	93	33	54	90	77	89
ENSMUSG00000086736	87	69	76	80	78	49
ENSMUSG00000089030	68	96	80	84	99	8
ENSMUSG00000000881	41	3	87	85	92	7
ENSMUSG00000009670	22	48	69	70	81	16
ENSMUSG00000089205	4	55	79	5	43	30
ENSMUSG00000088839	83	61	8	91	4	57
ENSMUSG00000081806	90	75	85	37	10	67
ENSMUSG00000081943	24	65	2	52	79	10
ENSMUSG00000031297	63	17	97	93	26	41
ENSMUSG00000046032	74	29	57	52	12	28
ENSMUSG00000088114	35	69	56	9	15	88
ENSMUSG00000083781	53	4	57	2	42	31
ENSMUSG00000077303	69	22	32	33	31	47
ENSMUSG00000042903	13	20	67	79	84	83
ENSMUSG00000090141	31	21	5	41	68	89
ENSMUSG00000092463	31	8	3	74	1	46
ENSMUSG00000031304	80	83	54	94	32	9
ENSMUSG00000079487	54	75	72	53	99	47
ENSMUSG00000096056	13	11	65	43	95	93
ENSMUSG00000031302	82	52	85	74	78	92
ENSMUSG00000047797	72	43	55	74	58	19
ENSMUSG00000031310	37	68	10	97	34	74
ENSMUSG00000031311	22	93	0	7	57	39
ENSMUSG00000031312	34	50	0	11	0	70
ENSMUSG00000083897	24	46	87	52	86	75
ENSMUSG00000081674	38	73	78	28	2	19
ENSMUSG00000031314	7	70	58	7	82	63
ENSMUSG00000034160	89	72	66	18	5	20
ENSMUSG00000082729	42	8	100	20	22	49
ENSMUSG00000084197	32	85	32	67	17	3
ENSMUSG00000050232	8	72	87	30	56	39
ENSMUSG00000084284	41	62	61	73	64	7
ENSMUSG00000082541	81	24	73	90	66	12
ENSMUSG00000045010	24	27	62	95	30	79
ENSMUSG00000046774	58	1	58	48	41	12
ENSMUSG00000081230	68	51	29	27	14	92
ENSMUSG00000082284	5	98	58	99	34	8
ENSMUSG00000079481	100	63	84	77	50	6
ENSMUSG00000087712	10	58	44	80	43	57
ENSMUSG00000098968	6	23	42	76	90	62
ENSMUSG00000049191	5	69	49	25	88	59
ENSMUSG00000087208	99	86	37	29	70	67
ENSMUSG00000079480	19	95	33	93	51	66
ENSMUSG00000081969	59	63	67	70	44	49
ENSMUSG00000051220	39	94	4	34	94	57
ENSMUSG00000084142	67	74	65	79	72	43
ENSMUSG00000031320	98	10	84	26	75	48
ENSMUSG00000081263	88	7	18	65	19	43
ENSMUSG00000051159	38	56	68	85	62	62
ENSMUSG00000085568	97	79	19	44	17	9
ENSMUSG00000093428	15	49	0	70	34	57
ENSMUSG00000067567	12	47	71	2	7	54
ENSMUSG00000034055	48	69	51	62	13	54
ENSMUSG00000080899	71	36	36	22	49	29
ENSMUSG00000083414	2	82	46	74	87	98
ENSMUSG00000081443	76	62	91	74	62	43
ENSMUSG00000079479	77	97	46	33	32	60
ENSMUSG00000073027	61	53	96	80	31	13
ENSMUSG00000080845	23	56	60	95	35	82
ENSMUSG00000081716	82	21	10	19	48	51
ENSMUSG00000081108	55	20	3	14	50	10
ENSMUSG00000083680	32	99	91	14	19	95
ENSMUSG00000082191	20	100	95	33	93	28
ENSMUSG00000094656	46	48	37	26	38	83
ENSMUSG00000067562	52	54	42	7	72	3
ENSMUSG00000082783	89	39	19	55	9	62
ENSMUSG00000081240	20	65	59	93	76	22
ENSMUSG00000095072	26	30	30	83	36	8
ENSMUSG00000067561	48	55	56	55	37	67
ENSMUSG00000088052	10	0	15	66	47	20
ENSMUSG00000032894	30	93	86	62	20	20
ENSMUSG00000084397	92	90	29	21	62	71
ENSMUSG00000031323	53	80	75	9	8	31
ENSMUSG00000079476	30	83	2	71	18	96
ENSMUSG00000109745	59	83	36	53	61	92
ENSMUSG00000081986	65	67	32	50	32	51
ENSMUSG00000083775	100	85	19	75	18	36
ENSMUSG00000081779	71	30	19	0	97	54
ENSMUSG00000084842	47	65	14	67	71	94
ENSMUSG00000080774	74	56	33	80	15	93
ENSMUSG00000086524	94	13	27	76	72	86
ENSMUSG00000084341	48	24	33	65	28	85
ENSMUSG00000081567	92	33	76	46	40	89
ENSMUSG00000048949	74	88	70	21	0	9
ENSMUSG00000031325	31	79	47	40	65	79
ENSMUSG00000082229	35	12	99	80	66	38
ENSMUSG00000083763	16	89	80	100	92	26
ENSMUSG00000080886	22	3	9	32	25	99
ENSMUSG00000098023	58	8	99	62	85	52
ENSMUSG00000083805	85	99	31	22	5	75
ENSMUSG00000083711	36	21	13	60	15	51
ENSMUSG00000031326	55	80	27	53	85	23
ENSMUSG00000081280	8	88	84	63	54	52
ENSMUSG00000031327	99	16	78	9	52	78
ENSMUSG00000097953	95	69	99	45	57	1
ENSMUSG00000031329	96	50	18	23	58	45
ENSMUSG00000098078	45	100	25	9	53	49
ENSMUSG00000085715	76	88	95	77	67	26
ENSMUSG00000086503	7	65	36	34	90	17
ENSMUSG00000099312	22	37	93	21	52	80
ENSMUSG00000098743	43	65	53	91	78	4
ENSMUSG00000098262	82	93	47	10	54	82
ENSMUSG00000083502	56	80	72	10	46	19
ENSMUSG00000082746	2	77	46	55	5	67
ENSMUSG00000097571	73	84	85	23	48	0
ENSMUSG00000099189	49	58	12	23	63	94
ENSMUSG00000082383	39	89	87	34	53	5
ENSMUSG00000082812	80	33	75	59	7	17
ENSMUSG00000043661	40	34	36	88	11	3
ENSMUSG00000081004	8	92	41	58	6	83
ENSMUSG00000086370	28	24	7	6	81	72
ENSMUSG00000065509	70	94	68	4	66	58
ENSMUSG00000076269	72	37	33	10	29	59
ENSMUSG00000106465	51	86	19	44	73	97
ENSMUSG00000103697	33	17	84	77	79	86
ENSMUSG00000098603	6	60	51	27	33	86
ENSMUSG00000080796	39	83	40	96	26	50
ENSMUSG00000099287	48	6	75	88	12	29
ENSMUSG00000098825	10	5	26	11	53	59
ENSMUSG00000099126	5	17	93	50	65	50
ENSMUSG00000031330	55	17	88	55	7	75
ENSMUSG00000083263	93	74	86	37	25	61
ENSMUSG00000083213	99	1	93	84	9	72
ENSMUSG00000081414	43	21	36	6	59	4
ENSMUSG00000033965	60	57	77	54	38	71
ENSMUSG00000083019	46	90	32	59	72	83
ENSMUSG00000104064	56	20	93	2	4	8
ENSMUSG00000083605	6	92	45	45	13	50
ENSMUSG00000082322	36	55	66	58	17	83
ENSMUSG00000081689	17	4	72	16	71	27
ENSMUSG00000056537	8	53	72	42	41	68
ENSMUSG00000080825	47	74	22	96	99	7
ENSMUSG00000064876	56	81	11	44	73	38
ENSMUSG00000077199	36	90	93	64	17	23
ENSMUSG00000088036	41	42	8	59	84	15
ENSMUSG00000046449	80	62	100	26	35	4
ENSMUSG00000076286	60	84	63	15	12	56
ENSMUSG00000031333	76	37	1	90	95	57
ENSMUSG00000083327	72	34	90	30	4	63
ENSMUSG00000082996	33	61	18	77	32	7
ENSMUSG00000073016	29	7	48	79	14	75
ENSMUSG00000033906	79	46	89	13	29	9
ENSMUSG00000089171	16	54	90	60	41	63
ENSMUSG00000083049	90	37	33	89	28	28
ENSMUSG00000100364	51	63	18	65	52	42
ENSMUSG00000031224	76	27	27	90	60	82
ENSMUSG00000081703	54	20	59	6	30	92
ENSMUSG00000088960	49	26	36	67	60	43
ENSMUSG00000082600	35	98	92	4	25	7
ENSMUSG00000087174	1	91	27	23	5	72
ENSMUSG00000031226	7	90	59	68	74	6
ENSMUSG00000031227	44	73	82	44	98	94
ENSMUSG00000082245	35	14	61	46	70	47
ENSMUSG00000083889	48	34	47	0	47	21
ENSMUSG00000085791	97	13	56	84	34	84
ENSMUSG00000083744	57	52	82	11	55	17
ENSMUSG00000065499	79	2	18	9	13	38
ENSMUSG00000087620	73	40	40	2	96	6
ENSMUSG00000065425	70	50	45	31	14	74
ENSMUSG00000082464	41	73	78	94	17	42
ENSMUSG00000090132	45	21	4	45	6	56
ENSMUSG00000081976	59	5	4	25	68	19
ENSMUSG00000084376	95	11	97	55	20	71
ENSMUSG00000082275	7	86	58	69	27	57
ENSMUSG00000063442	2	69	53	28	37	2
ENSMUSG00000031230	15	70	29	66	7	30
ENSMUSG00000031229	90	20	87	12	71	23
ENSMUSG00000084678	97	44	12	100	74	10
ENSMUSG00000079965	58	65	48	47	96	6
ENSMUSG00000084575	4	49	17	97	76	36
ENSMUSG00000031232	89	76	52	94	46	99
ENSMUSG00000031231	55	56	12	83	7	28
ENSMUSG00000033792	4	4	24	0	47	7
ENSMUSG00000033777	90	26	1	92	61	16
ENSMUSG00000081081	69	61	43	76	42	49
ENSMUSG00000062070	29	24	64	55	11	95
ENSMUSG00000047242	24	6	1	96	41	35
ENSMUSG00000073012	18	71	7	77	44	54
ENSMUSG00000082618	86	3	57	77	44	9
ENSMUSG00000081289	25	21	27	66	55	54
ENSMUSG00000083814	97	5	16	42	90	23
ENSMUSG00000099128	5	98	94	50	80	58
ENSMUSG00000084219	90	45	59	63	16	95
ENSMUSG00000081778	7	67	9	79	23	61
ENSMUSG00000033737	80	27	41	39	55	42
ENSMUSG00000098455	52	82	35	41	51	21
ENSMUSG00000052821	9	52	33	79	20	18
ENSMUSG00000073010	16	97	53	80	14	66
ENSMUSG00000064553	24	82	93	49	28	0
ENSMUSG00000082174	2	60	13	26	88	48
ENSMUSG00000083432	13	92	16	57	82	7
ENSMUSG00000081395	97	8	15	87	78	35
ENSMUSG00000083595	83	15	68	12	33	32
ENSMUSG00000065733	93	3	75	42	22	7
ENSMUSG00000080380	72	75	15	31	86	90
ENSMUSG00000083063	32	83	13	62	54	6
ENSMUSG00000082939	21	29	39	63	62	93
ENSMUSG00000080841	75	48	6	86	65	30
ENSMUSG00000047686	2	76	71	38	33	4
ENSMUSG00000049929	72	55	0	99	70	43
ENSMUSG00000050921	58	6	90	5	22	62
ENSMUSG00000054293	50	21	78	60	70	42
ENSMUSG00000082630	56	88	41	4	82	55
ENSMUSG00000080898	13	29	77	27	33	85
ENSMUSG00000073008	40	23	84	22	30	27
ENSMUSG00000080939	24	23	61	51	60	70
ENSMUSG00000081131	0	46	89	92	1	25
ENSMUSG00000080758	80	62	88	32	34	38
ENSMUSG00000031239	78	6	65	91	93	53
ENSMUSG00000082172	95	78	65	39	57	26
ENSMUSG00000055700	31	25	12	96	100	80
ENSMUSG00000031241	54	21	5	59	3	31
ENSMUSG00000031242	55	52	10	0	57	92
ENSMUSG00000073007	42	80	63	10	50	66
ENSMUSG00000073006	17	23	100	88	76	79
ENSMUSG00000081807	39	2	15	93	68	37
ENSMUSG00000082354	98	67	40	90	8	75
ENSMUSG00000081560	53	94	95	73	2	60
ENSMUSG00000093916	62	100	75	97	69	1
ENSMUSG00000063663	12	88	81	96	65	46
ENSMUSG00000086629	75	61	94	13	56	84
ENSMUSG00000081748	51	73	40	73	79	90
ENSMUSG00000081793	50	88	39	89	80	80
ENSMUSG00000031245	57	80	55	32	50	4
ENSMUSG00000077652	37	61	73	93	36	10
ENSMUSG00000064574	74	5	29	45	37	68
ENSMUSG00000031246	54	40	25	97	25	13
ENSMUSG00000088298	65	2	43	76	23	90
ENSMUSG00000083210	0	96	12	2	7	42
ENSMUSG00000048621	1	24	45	39	66	20
ENSMUSG00000081681	65	63	57	21	59	29
ENSMUSG00000082189	19	34	14	17	0	40
ENSMUSG00000083928	69	46	51	84	27	70
ENSMUSG00000082853	41	77	35	4	82	33
ENSMUSG00000083641	74	57	78	34	66	41
ENSMUSG00000081211	46	92	95	58	10	54
ENSMUSG00000065907	42	47	49	2	44	67
ENSMUSG00000109088	21	32	30	40	34	16
ENSMUSG00000056854	95	79	18	14	65	68
ENSMUSG00000073001	24	15	97	97	53	59
ENSMUSG00000062226	0	97	93	5	8	8
ENSMUSG00000025665	52	77	85	55	77	44
ENSMUSG00000034551	84	100	62	6	96	24
ENSMUSG00000083898	53	28	26	33	70	38
ENSMUSG00000082546	4	38	94	30	12	39
ENSMUSG00000082752	59	71	10	27	56	30
ENSMUSG00000109156	81	86	58	29	65	39
ENSMUSG00000034555	50	50	31	19	5	52
ENSMUSG00000083037	12	82	97	68	7	86
ENSMUSG00000083392	21	21	22	51	44	77
ENSMUSG00000079460	70	75	77	99	17	9
ENSMUSG00000082669	80	60	14	6	77	61
ENSMUSG00000025525	37	69	32	60	92	27
ENSMUSG00000025527	88	88	64	52	71	22
ENSMUSG00000083520	91	37	94	39	28	2
ENSMUSG00000083818	7	23	55	84	38	12
ENSMUSG00000025528	99	4	47	20	21	94
ENSMUSG00000025529	73	12	26	99	48	80
ENSMUSG00000034607	57	28	69	33	14	100
ENSMUSG00000081399	14	34	96	27	94	82
ENSMUSG00000084097	29	21	98	61	35	44
ENSMUSG00000082636	23	78	78	21	84	31
ENSMUSG00000081555	22	3	29	84	96	15
ENSMUSG00000083103	85	79	70	5	31	30
ENSMUSG00000081082	42	32	57	27	15	13
ENSMUSG00000082392	9	33	43	23	63	43
ENSMUSG00000084963	100	99	92	40	11	24
ENSMUSG00000083560	40	6	57	18	44	34
ENSMUSG00000025531	5	10	57	82	94	0
ENSMUSG00000065510	36	85	49	100	55	8
ENSMUSG00000081831	22	83	35	30	68	61
ENSMUSG00000025592	63	70	20	54	72	47
ENSMUSG00000080428	89	38	59	7	64	23
ENSMUSG00000087765	99	14	39	41	59	25
ENSMUSG00000082511	55	72	63	34	92	29
ENSMUSG00000082567	66	25	41	19	64	41
ENSMUSG00000084031	19	75	33	22	16	84
ENSMUSG00000079963	18	57	42	41	86	1
ENSMUSG00000025597	6	32	97	9	79	51
ENSMUSG00000081978	65	52	97	76	48	44
ENSMUSG00000082070	79	99	72	79	82	66
ENSMUSG00000081354	89	13	91	20	88	76
ENSMUSG00000083561	33	49	90	61	10	53
ENSMUSG00000081160	82	56	5	31	59	91
ENSMUSG00000050435	49	16	18	80	78	41
ENSMUSG00000047079	37	25	86	90	87	76
ENSMUSG00000085619	10	77	12	29	96	24
ENSMUSG00000082440	97	80	11	34	24	32
ENSMUSG00000082260	47	92	12	64	83	58
ENSMUSG00000083971	12	82	58	54	41	34
ENSMUSG00000083452	94	68	100	45	4	53
ENSMUSG00000089470	65	60	38	41	0	70
ENSMUSG00000098405	61	54	51	2	11	80
ENSMUSG00000080965	94	91	36	32	90	96
ENSMUSG00000081034	66	99	96	31	1	86
ENSMUSG00000083663	78	27	28	37	11	71
ENSMUSG00000081124	50	54	67	92	80	30
ENSMUSG00000083352	99	64	64	2	45	5
ENSMUSG00000078034	99	4	87	24	82	36
ENSMUSG00000084053	94	59	54	51	95	40
ENSMUSG00000064551	20	9	5	9	0	8
ENSMUSG00000072995	0	94	14	37	36	48
ENSMUSG00000082482	52	16	95	72	22	27
ENSMUSG00000088518	68	70	36	43	28	88
ENSMUSG00000043295	64	63	93	18	76	63
ENSMUSG00000080954	31	62	78	2	89	33
ENSMUSG00000067441	90	20	65	69	57	23
ENSMUSG00000080852	37	26	37	42	95	54
ENSMUSG00000081134	20	78	77	48	76	92
ENSMUSG00000083345	2	68	11	16	44	6
ENSMUSG00000100780	85	91	99	47	85	92
ENSMUSG00000083602	89	6	15	33	38	98
ENSMUSG00000084283	65	97	65	35	3	10
ENSMUSG00000081659	52	24	95	13	2	6
ENSMUSG00000084324	92	26	57	11	27	53
ENSMUSG00000082403	77	25	15	51	72	83
ENSMUSG00000081466	53	46	10	6	86	30
ENSMUSG00000084138	54	20	51	1	27	4
ENSMUSG00000081268	65	92	61	18	31	88
ENSMUSG00000083031	71	55	73	63	71	24
ENSMUSG00000100194	36	85	78	34	45	30
ENSMUSG00000100133	47	96	7	39	27	49
ENSMUSG00000081171	3	78	26	32	18	0
ENSMUSG00000081587	29	7	55	85	47	27
ENSMUSG00000088313	71	79	84	10	79	8
ENSMUSG00000086431	28	10	35	27	15	27
ENSMUSG00000034732	78	34	71	20	66	7
ENSMUSG00000083151	34	5	9	13	75	83
ENSMUSG00000084172	69	81	30	58	21	36
ENSMUSG00000082927	66	2	86	96	65	62
ENSMUSG00000082718	26	97	93	72	40	59
ENSMUSG00000034755	56	8	70	77	77	75
ENSMUSG00000083616	65	65	43	10	91	91
ENSMUSG00000083321	1	73	31	39	74	37
ENSMUSG00000081546	82	33	93	57	47	52
ENSMUSG00000081728	86	45	98	13	3	68
ENSMUSG00000083275	64	49	60	55	79	0
ENSMUSG00000077435	37	3	92	7	99	71
ENSMUSG00000080695	93	68	50	10	26	30
ENSMUSG00000087716	48	68	53	68	39	72
ENSMUSG00000083668	34	46	11	21	34	68
ENSMUSG00000083699	33	93	49	59	15	83
ENSMUSG00000088539	59	63	45	63	85	4
ENSMUSG00000082590	77	83	3	21	13	40
ENSMUSG00000084054	99	92	1	90	54	36
ENSMUSG00000084110	40	12	95	88	47	81
ENSMUSG00000088264	25	9	29	77	16	17
ENSMUSG00000082840	20	81	10	100	73	68
ENSMUSG00000081095	91	33	22	43	88	79
ENSMUSG00000083537	30	40	46	53	18	10
ENSMUSG00000055733	6	53	25	90	29	83
ENSMUSG00000086452	77	48	97	7	21	78
ENSMUSG00000083490	69	77	85	85	72	22
ENSMUSG00000094864	79	24	75	4	52	35
ENSMUSG00000079450	99	54	14	85	5	88
ENSMUSG00000095005	11	85	72	2	9	18
ENSMUSG00000091821	52	58	23	36	44	44
ENSMUSG00000095034	33	100	56	81	75	52
ENSMUSG00000084776	92	72	88	29	68	65
ENSMUSG00000096362	71	33	94	78	79	72
ENSMUSG00000094288	28	62	33	98	69	91
ENSMUSG00000094999	15	78	15	65	1	31
ENSMUSG00000095277	34	22	40	85	51	26
ENSMUSG00000095474	78	39	34	19	38	71
ENSMUSG00000085536	99	61	6	77	90	86
ENSMUSG00000095108	68	13	30	54	18	39
ENSMUSG00000093796	19	1	18	44	40	54
ENSMUSG00000094620	31	50	7	95	52	78
ENSMUSG00000095521	85	86	53	81	26	77
ENSMUSG00000094015	37	32	78	65	42	87
ENSMUSG00000072049	50	36	80	63	45	45
ENSMUSG00000096831	29	75	100	63	36	93
ENSMUSG00000095420	87	60	79	52	8	79
ENSMUSG00000094238	86	39	65	92	72	93
ENSMUSG00000094044	63	95	26	63	42	66
ENSMUSG00000096318	3	16	44	32	80	37
ENSMUSG00000093990	4	18	62	33	31	60
ENSMUSG00000094252	44	40	57	47	88	30
ENSMUSG00000094675	12	77	94	23	31	85
ENSMUSG00000096135	44	81	92	24	72	48
ENSMUSG00000095283	81	3	12	97	81	38
ENSMUSG00000095017	28	19	96	0	28	5
ENSMUSG00000095850	36	54	45	3	78	54
ENSMUSG00000094147	53	44	64	16	13	55
ENSMUSG00000095137	18	20	91	10	76	37
ENSMUSG00000094540	43	78	65	41	84	62
ENSMUSG00000096763	50	58	90	56	6	39
ENSMUSG00000095965	80	67	87	64	35	63
ENSMUSG00000095008	36	8	7	9	47	49
ENSMUSG00000095499	28	99	62	54	19	87
ENSMUSG00000094342	66	67	69	28	15	24
ENSMUSG00000096897	92	78	74	47	43	86
ENSMUSG00000096437	80	3	41	8	5	70
ENSMUSG00000094203	16	78	47	13	55	69
ENSMUSG00000095563	93	29	51	94	38	78
ENSMUSG00000083294	77	0	48	94	14	29
ENSMUSG00000081736	70	11	40	71	74	67
ENSMUSG00000082611	65	20	12	66	50	35
ENSMUSG00000058670	32	42	43	62	85	34
ENSMUSG00000088282	14	0	52	11	2	85
ENSMUSG00000082772	70	34	17	81	27	36
ENSMUSG00000081639	20	62	48	49	7	37
ENSMUSG00000082690	25	42	3	81	27	12
ENSMUSG00000062791	3	73	60	45	91	42
ENSMUSG00000089372	87	60	9	68	76	33
ENSMUSG00000049815	25	67	41	65	38	41
ENSMUSG00000088767	52	20	87	24	92	57
ENSMUSG00000082382	43	36	46	21	100	66
ENSMUSG00000043569	69	61	72	96	100	76
ENSMUSG00000077857	43	71	0	27	62	90
ENSMUSG00000083250	6	17	32	13	93	43
ENSMUSG00000081739	43	72	7	66	46	97
ENSMUSG00000082126	68	42	75	94	45	94
ENSMUSG00000085722	19	8	90	33	30	43
ENSMUSG00000103504	51	12	14	0	67	100
