Ensemble Gene ID	H21	H22	H23	K23	K24	K25
ENSMUSG00000021102	44	71	96	34	24	76
ENSMUSG00000113051	9	0	99	19	51	8
ENSMUSG00000060863	30	26	45	62	87	93
ENSMUSG00000066359	25	62	11	11	40	95
ENSMUSG00000000701	4	19	44	64	44	85
ENSMUSG00000068940	10	97	81	42	42	53
ENSMUSG00000079007	61	11	7	22	82	11
ENSMUSG00000041359	46	76	37	100	25	68
ENSMUSG00000097929	40	33	59	52	93	12
ENSMUSG00000113314	72	55	63	40	69	64
ENSMUSG00000114181	44	74	43	40	66	80
ENSMUSG00000094910	19	59	13	35	0	62
ENSMUSG00000113535	60	81	5	21	20	89
ENSMUSG00000113479	98	39	8	7	91	86
ENSMUSG00000021070	66	14	45	41	80	41
ENSMUSG00000041347	89	33	24	58	83	17
ENSMUSG00000041341	48	41	68	50	39	53
ENSMUSG00000087854	5	79	18	84	63	98
ENSMUSG00000044715	74	27	71	12	45	61
ENSMUSG00000041323	40	82	6	31	76	14
ENSMUSG00000021111	48	2	59	35	99	63
ENSMUSG00000113537	66	81	62	33	9	99
ENSMUSG00000093331	69	14	1	83	79	83
ENSMUSG00000113835	99	83	31	33	10	57
ENSMUSG00000021115	61	84	22	7	46	20
ENSMUSG00000113427	43	52	82	85	76	44
ENSMUSG00000113390	62	90	79	60	13	2
ENSMUSG00000114149	19	63	36	23	81	23
ENSMUSG00000077640	40	57	93	54	8	14
ENSMUSG00000091280	33	79	55	69	91	34
ENSMUSG00000092066	53	42	25	96	14	90
ENSMUSG00000091762	16	17	1	18	66	80
ENSMUSG00000091442	77	40	4	47	49	94
ENSMUSG00000091887	44	8	64	50	94	59
ENSMUSG00000091583	87	47	76	78	83	48
ENSMUSG00000085820	97	90	11	26	80	98
ENSMUSG00000085801	57	40	57	21	56	15
ENSMUSG00000083861	21	29	77	16	48	55
ENSMUSG00000086319	46	73	43	78	71	55
ENSMUSG00000085120	79	8	98	93	93	71
ENSMUSG00000086037	59	67	92	76	6	85
ENSMUSG00000086060	63	37	75	37	49	49
ENSMUSG00000084871	65	11	74	7	80	6
ENSMUSG00000082362	95	5	2	91	71	21
ENSMUSG00000090607	48	1	53	39	66	63
ENSMUSG00000113415	91	14	70	18	2	64
ENSMUSG00000060375	66	34	87	24	90	77
ENSMUSG00000079359	81	49	19	85	0	38
ENSMUSG00000085641	5	73	83	30	23	45
ENSMUSG00000086975	84	50	89	85	79	16
ENSMUSG00000048251	4	26	11	85	32	44
ENSMUSG00000056770	5	0	39	68	85	61
ENSMUSG00000021258	63	80	62	78	91	11
ENSMUSG00000084883	69	99	37	84	67	92
ENSMUSG00000021260	4	59	23	27	76	67
ENSMUSG00000097847	79	82	52	2	5	18
ENSMUSG00000021259	75	82	62	47	76	31
ENSMUSG00000058070	29	30	100	72	10	88
ENSMUSG00000082203	20	72	44	99	40	96
ENSMUSG00000097788	31	45	37	35	2	71
ENSMUSG00000021262	19	71	88	90	16	71
ENSMUSG00000065436	65	99	19	100	97	89
ENSMUSG00000021263	52	88	62	6	66	70
ENSMUSG00000113396	61	17	67	71	53	12
ENSMUSG00000093173	47	64	99	1	13	6
ENSMUSG00000114102	24	29	2	9	56	8
ENSMUSG00000112971	40	81	3	66	1	6
ENSMUSG00000114045	38	79	62	70	68	70
ENSMUSG00000021264	36	70	32	11	4	33
ENSMUSG00000021265	80	46	86	26	33	63
ENSMUSG00000048856	9	79	29	76	35	54
ENSMUSG00000065429	86	30	51	53	33	65
ENSMUSG00000021266	18	74	52	6	81	85
ENSMUSG00000088217	15	49	53	68	28	36
ENSMUSG00000112981	95	0	42	21	21	91
ENSMUSG00000040877	67	9	70	33	27	13
ENSMUSG00000113966	56	11	62	9	82	70
ENSMUSG00000113478	2	40	7	89	96	69
ENSMUSG00000040867	19	38	52	30	65	39
ENSMUSG00000113306	80	69	23	97	70	50
ENSMUSG00000092647	84	91	72	36	46	41
ENSMUSG00000093231	87	94	49	83	32	25
ENSMUSG00000040856	55	72	97	97	30	38
ENSMUSG00000112977	96	92	80	23	55	31
ENSMUSG00000113704	41	43	35	25	16	6
ENSMUSG00000098709	89	36	9	29	87	17
ENSMUSG00000021268	72	26	57	11	77	35
ENSMUSG00000098990	11	21	49	36	100	73
ENSMUSG00000098617	44	85	70	6	54	84
ENSMUSG00000084535	95	87	66	45	66	55
ENSMUSG00000076451	42	0	70	66	99	7
ENSMUSG00000097698	17	94	43	76	13	48
ENSMUSG00000076316	66	7	21	67	85	23
ENSMUSG00000077025	95	27	39	34	58	67
ENSMUSG00000065526	4	98	71	41	40	94
ENSMUSG00000105210	55	16	93	52	89	30
ENSMUSG00000072900	3	86	73	57	8	20
ENSMUSG00000076313	42	44	19	68	43	80
ENSMUSG00000095147	82	78	70	99	53	34
ENSMUSG00000094952	79	76	4	24	50	90
ENSMUSG00000085925	56	24	98	6	13	62
ENSMUSG00000070080	85	89	84	52	73	39
ENSMUSG00000070072	21	67	58	7	66	11
ENSMUSG00000070076	99	99	43	76	70	74
ENSMUSG00000070133	26	12	70	62	13	38
ENSMUSG00000087855	13	2	19	45	33	65
ENSMUSG00000070129	84	44	84	19	77	14
ENSMUSG00000104858	28	23	59	33	69	69
ENSMUSG00000098466	78	29	93	98	29	89
ENSMUSG00000097451	16	14	57	3	46	26
ENSMUSG00000070101	63	13	25	43	90	99
ENSMUSG00000080406	62	48	86	92	18	77
ENSMUSG00000077879	33	96	12	74	0	30
ENSMUSG00000065433	48	67	92	55	45	15
ENSMUSG00000064452	12	29	88	18	76	39
ENSMUSG00000089509	23	67	82	22	42	45
ENSMUSG00000088294	50	58	78	40	48	64
ENSMUSG00000098061	24	47	67	16	0	83
ENSMUSG00000089517	1	40	52	8	16	59
ENSMUSG00000087885	36	47	41	3	60	76
ENSMUSG00000084691	28	0	75	71	89	4
ENSMUSG00000084549	50	69	83	14	89	68
ENSMUSG00000064496	85	38	40	10	96	90
ENSMUSG00000065013	56	60	27	86	83	71
ENSMUSG00000064621	2	74	34	84	98	64
ENSMUSG00000064417	66	24	26	66	51	67
ENSMUSG00000064679	14	100	7	61	72	59
ENSMUSG00000099132	44	85	44	37	54	2
ENSMUSG00000102657	99	93	30	8	44	80
ENSMUSG00000065757	31	37	23	68	42	14
ENSMUSG00000065749	20	63	5	21	32	54
ENSMUSG00000064487	1	70	23	65	74	32
ENSMUSG00000065022	56	87	36	33	52	28
ENSMUSG00000077881	0	40	52	51	45	35
ENSMUSG00000064545	64	69	99	22	25	61
ENSMUSG00000064720	18	66	66	34	35	47
ENSMUSG00000084487	34	69	81	60	50	69
ENSMUSG00000064726	100	59	51	49	55	51
ENSMUSG00000084604	52	58	56	38	43	28
ENSMUSG00000088820	35	33	71	76	45	56
ENSMUSG00000098202	12	40	37	15	73	99
ENSMUSG00000065498	50	67	64	74	57	43
ENSMUSG00000065477	51	78	22	63	8	78
ENSMUSG00000106653	96	6	27	59	95	38
ENSMUSG00000093291	78	9	50	54	85	72
ENSMUSG00000093224	28	75	45	70	19	6
ENSMUSG00000104582	90	86	56	86	58	88
ENSMUSG00000080687	76	77	57	99	39	38
ENSMUSG00000065617	94	6	79	25	9	86
ENSMUSG00000076459	15	6	47	38	75	88
ENSMUSG00000065577	38	64	49	15	15	77
ENSMUSG00000070141	94	66	80	96	31	1
ENSMUSG00000076145	54	67	97	31	55	76
ENSMUSG00000080411	29	91	26	81	89	65
ENSMUSG00000076272	20	53	22	96	88	35
ENSMUSG00000076241	69	28	69	80	24	58
ENSMUSG00000070105	45	37	2	94	49	17
ENSMUSG00000076396	96	15	63	44	12	63
ENSMUSG00000076006	30	35	57	39	48	43
ENSMUSG00000077980	14	100	38	1	32	81
ENSMUSG00000105853	10	46	87	10	14	34
ENSMUSG00000093218	47	57	15	31	42	50
ENSMUSG00000105178	59	7	65	85	70	42
ENSMUSG00000098807	35	45	18	43	60	29
ENSMUSG00000098838	92	30	94	99	56	50
ENSMUSG00000076219	18	69	75	27	66	55
ENSMUSG00000106017	25	46	4	42	76	6
ENSMUSG00000076063	27	81	55	85	3	16
ENSMUSG00000099224	49	32	46	66	50	21
ENSMUSG00000077001	1	2	37	20	92	85
ENSMUSG00000097391	23	27	51	85	7	75
ENSMUSG00000065428	5	62	5	45	1	80
ENSMUSG00000065426	79	78	21	48	59	28
ENSMUSG00000099236	69	99	31	51	84	37
ENSMUSG00000070128	33	46	80	60	51	96
ENSMUSG00000077925	16	0	89	78	67	52
ENSMUSG00000065448	33	99	44	82	95	28
ENSMUSG00000070136	58	89	68	23	39	79
ENSMUSG00000065438	26	86	43	84	100	89
ENSMUSG00000076052	7	25	86	98	35	17
ENSMUSG00000105849	26	93	71	97	4	86
ENSMUSG00000093089	99	97	83	6	65	41
ENSMUSG00000065570	17	27	24	85	24	50
ENSMUSG00000065561	18	20	82	76	20	6
ENSMUSG00000065497	75	96	87	68	23	12
ENSMUSG00000093351	51	78	92	12	25	69
ENSMUSG00000113711	35	45	32	49	15	73
ENSMUSG00000113625	94	26	86	62	20	25
ENSMUSG00000112940	70	75	91	32	93	43
ENSMUSG00000113063	32	48	18	78	91	7
ENSMUSG00000113868	16	83	20	0	62	98
ENSMUSG00000113217	11	5	71	60	61	92
ENSMUSG00000113042	54	36	15	86	87	42
ENSMUSG00000113331	43	28	44	76	17	65
ENSMUSG00000113733	27	41	78	74	51	50
ENSMUSG00000113193	52	33	95	50	89	73
ENSMUSG00000113605	67	64	72	29	48	51
ENSMUSG00000113581	47	4	72	10	80	0
ENSMUSG00000080356	86	35	36	76	30	13
ENSMUSG00000075707	63	87	43	14	45	30
ENSMUSG00000113198	56	18	62	86	47	24
ENSMUSG00000113512	11	11	5	23	79	65
ENSMUSG00000114183	92	92	96	66	18	12
ENSMUSG00000017843	42	44	38	4	18	77
ENSMUSG00000113585	20	44	96	35	43	22
ENSMUSG00000113361	97	95	64	95	59	38
ENSMUSG00000113702	100	34	76	83	96	30
ENSMUSG00000113781	51	9	68	53	72	72
ENSMUSG00000113662	45	59	76	55	14	78
ENSMUSG00000018707	22	83	2	34	45	41
ENSMUSG00000090327	36	32	77	31	11	82
ENSMUSG00000056508	13	63	21	66	53	69
ENSMUSG00000098618	13	27	48	49	88	67
ENSMUSG00000021270	25	46	17	78	62	50
ENSMUSG00000037957	13	30	46	97	56	6
ENSMUSG00000056458	75	6	72	11	14	0
ENSMUSG00000097650	70	19	85	0	63	99
ENSMUSG00000097832	33	33	20	29	58	23
ENSMUSG00000021271	46	26	31	31	74	5
ENSMUSG00000091498	90	87	93	7	3	0
ENSMUSG00000021276	22	34	97	95	70	67
ENSMUSG00000113385	24	57	10	27	75	39
ENSMUSG00000021275	66	89	0	16	9	19
ENSMUSG00000096942	81	33	40	86	87	67
ENSMUSG00000037904	64	15	43	58	67	37
ENSMUSG00000113682	94	79	40	83	17	53
ENSMUSG00000113056	47	31	15	66	89	64
ENSMUSG00000113597	78	58	83	1	100	15
ENSMUSG00000037896	68	0	16	46	84	29
ENSMUSG00000114110	15	35	27	69	75	41
ENSMUSG00000113200	87	50	54	10	2	51
ENSMUSG00000083193	66	40	63	42	39	69
ENSMUSG00000021277	84	1	78	14	49	9
ENSMUSG00000021278	79	18	45	36	92	62
ENSMUSG00000097381	66	70	33	54	62	81
ENSMUSG00000021279	85	55	79	87	15	55
ENSMUSG00000087075	88	48	31	64	72	89
ENSMUSG00000021280	23	22	74	5	67	14
ENSMUSG00000097081	25	78	56	95	63	24
ENSMUSG00000021281	32	6	100	24	49	43
ENSMUSG00000113029	19	45	12	33	47	48
ENSMUSG00000010529	30	83	0	58	2	30
ENSMUSG00000021282	76	99	57	45	3	91
ENSMUSG00000064493	56	54	78	54	72	8
ENSMUSG00000113462	35	48	80	5	77	79
ENSMUSG00000096995	100	0	83	48	25	68
ENSMUSG00000007411	66	7	15	69	61	65
ENSMUSG00000113910	37	99	56	55	58	14
ENSMUSG00000001270	91	41	24	95	66	100
ENSMUSG00000060950	74	91	53	16	8	98
ENSMUSG00000112991	29	2	94	95	18	14
ENSMUSG00000049792	79	22	81	79	25	25
ENSMUSG00000037787	41	80	31	77	19	57
ENSMUSG00000090193	98	26	66	5	58	22
ENSMUSG00000090026	8	97	56	46	38	54
ENSMUSG00000021288	48	50	71	66	69	14
ENSMUSG00000021287	18	30	62	35	42	41
ENSMUSG00000021286	16	40	4	3	51	60
ENSMUSG00000021285	41	98	98	48	75	86
ENSMUSG00000113357	74	14	55	80	25	71
ENSMUSG00000113926	93	73	18	67	36	100
ENSMUSG00000113769	74	54	40	41	79	78
ENSMUSG00000113088	21	26	61	84	16	79
ENSMUSG00000021290	95	95	89	15	55	17
ENSMUSG00000054003	73	72	11	92	38	43
ENSMUSG00000091402	64	33	52	43	46	75
ENSMUSG00000037686	49	44	76	3	30	98
ENSMUSG00000093090	2	54	41	64	35	7
ENSMUSG00000106228	75	9	33	75	41	95
ENSMUSG00000065574	89	82	62	71	30	70
ENSMUSG00000021294	23	5	48	32	37	81
ENSMUSG00000113282	15	48	0	95	50	81
ENSMUSG00000103080	58	6	69	45	31	74
ENSMUSG00000113120	86	19	28	57	12	70
ENSMUSG00000047828	34	78	13	7	92	76
ENSMUSG00000113189	29	26	24	90	48	94
ENSMUSG00000043122	48	39	28	60	73	84
ENSMUSG00000054013	49	36	50	31	25	68
ENSMUSG00000037679	19	81	32	95	35	60
ENSMUSG00000011148	23	69	60	88	96	17
ENSMUSG00000064326	98	79	90	19	91	25
ENSMUSG00000001729	35	68	37	53	61	84
ENSMUSG00000098380	57	8	65	33	21	66
ENSMUSG00000037638	21	41	1	52	9	88
ENSMUSG00000103898	97	21	75	18	6	87
ENSMUSG00000072825	34	35	0	30	53	86
ENSMUSG00000099165	59	14	17	66	53	38
ENSMUSG00000113231	57	82	23	100	39	71
ENSMUSG00000052160	59	1	96	12	40	11
ENSMUSG00000072812	44	95	100	97	82	0
ENSMUSG00000037594	16	72	26	66	34	95
ENSMUSG00000047832	32	59	78	44	72	21
ENSMUSG00000021298	54	41	62	68	62	74
ENSMUSG00000113872	77	44	16	29	74	28
ENSMUSG00000113830	14	97	5	64	49	1
ENSMUSG00000002799	65	37	44	98	48	55
ENSMUSG00000098338	81	13	55	55	95	83
ENSMUSG00000002804	48	10	83	76	76	76
ENSMUSG00000097476	71	29	69	70	24	69
ENSMUSG00000011158	71	25	31	17	91	94
ENSMUSG00000113519	41	70	3	64	85	55
ENSMUSG00000002803	15	46	72	62	85	68
ENSMUSG00000097100	16	38	55	41	30	66
ENSMUSG00000021143	84	99	11	62	92	26
ENSMUSG00000104729	41	41	51	13	6	11
ENSMUSG00000012211	100	63	2	36	12	48
ENSMUSG00000021144	90	13	26	99	86	80
ENSMUSG00000006356	51	90	81	32	16	64
ENSMUSG00000006360	95	77	71	93	75	63
ENSMUSG00000037466	18	15	44	78	2	26
ENSMUSG00000105111	54	87	37	70	59	46
ENSMUSG00000049036	84	88	54	4	72	18
ENSMUSG00000087842	59	26	36	59	10	85
ENSMUSG00000095079	75	53	76	89	100	81
ENSMUSG00000087642	36	14	16	81	38	80
ENSMUSG00000076612	17	85	17	59	72	49
ENSMUSG00000076613	75	68	65	21	13	27
ENSMUSG00000102962	9	82	89	29	95	59
ENSMUSG00000076614	89	24	97	94	69	49
ENSMUSG00000076615	72	95	71	22	60	25
ENSMUSG00000090726	58	28	42	49	8	26
ENSMUSG00000104218	24	50	69	85	0	57
ENSMUSG00000103198	47	93	52	61	84	12
ENSMUSG00000102832	80	52	22	27	76	0
ENSMUSG00000104213	45	10	38	32	38	94
ENSMUSG00000076617	74	32	9	2	6	67
ENSMUSG00000092683	90	64	83	97	89	37
ENSMUSG00000092737	100	45	6	76	7	88
ENSMUSG00000104594	1	36	79	70	51	99
ENSMUSG00000092748	82	5	39	25	69	16
ENSMUSG00000076618	57	64	53	51	88	13
ENSMUSG00000076619	96	99	51	41	43	5
ENSMUSG00000076620	31	14	0	7	10	63
ENSMUSG00000076621	86	10	69	90	77	55
ENSMUSG00000094028	73	64	100	81	78	93
ENSMUSG00000094552	52	38	17	23	8	20
ENSMUSG00000096420	8	35	35	100	95	90
ENSMUSG00000095656	37	18	18	57	94	81
ENSMUSG00000094957	9	19	59	31	66	3
ENSMUSG00000094057	78	61	76	24	42	79
ENSMUSG00000094268	76	73	14	6	50	85
ENSMUSG00000096884	24	92	86	68	91	69
ENSMUSG00000096250	8	39	76	36	31	68
ENSMUSG00000095592	37	46	25	69	9	23
ENSMUSG00000093876	17	2	79	31	95	64
ENSMUSG00000095897	42	62	62	30	24	31
ENSMUSG00000103203	47	77	99	43	20	69
ENSMUSG00000096396	14	90	75	18	87	93
ENSMUSG00000095444	18	52	17	41	94	1
ENSMUSG00000096301	95	96	46	7	63	58
ENSMUSG00000102532	60	79	17	6	32	21
ENSMUSG00000096568	6	13	95	69	69	89
ENSMUSG00000095399	27	44	62	81	26	65
ENSMUSG00000076630	67	67	98	48	83	65
ENSMUSG00000051804	88	64	85	93	77	54
ENSMUSG00000093818	56	42	87	57	2	13
ENSMUSG00000095549	0	54	32	85	11	8
ENSMUSG00000076632	79	83	83	59	32	71
ENSMUSG00000043945	0	72	66	92	70	58
ENSMUSG00000102901	54	35	41	71	51	86
ENSMUSG00000091606	78	4	80	97	91	43
ENSMUSG00000076633	33	20	53	17	48	11
ENSMUSG00000096464	85	100	51	92	98	46
ENSMUSG00000103934	1	25	38	58	79	44
ENSMUSG00000095612	47	56	12	65	63	5
ENSMUSG00000103111	6	84	99	6	97	96
ENSMUSG00000094164	33	92	24	1	43	17
ENSMUSG00000102645	60	89	17	52	45	69
ENSMUSG00000094951	3	2	73	94	43	22
ENSMUSG00000104103	26	60	52	16	7	44
ENSMUSG00000102848	91	10	15	87	10	33
ENSMUSG00000095866	87	57	17	33	63	0
ENSMUSG00000103262	80	48	50	91	40	86
ENSMUSG00000090395	84	63	58	28	63	15
ENSMUSG00000095285	76	100	22	55	66	18
ENSMUSG00000104278	65	50	51	71	89	30
ENSMUSG00000102182	59	13	85	42	69	75
ENSMUSG00000096498	57	20	19	67	61	98
ENSMUSG00000103185	68	67	52	43	83	69
ENSMUSG00000095429	63	46	65	29	50	3
ENSMUSG00000096670	30	67	84	43	17	45
ENSMUSG00000103240	2	59	9	26	21	41
ENSMUSG00000103860	24	42	94	16	95	39
ENSMUSG00000095210	95	63	32	30	77	7
ENSMUSG00000103446	48	44	49	31	50	70
ENSMUSG00000103033	51	100	5	11	11	64
ENSMUSG00000103604	1	50	31	36	3	39
ENSMUSG00000095565	57	39	18	41	33	96
ENSMUSG00000102910	32	2	98	87	41	43
ENSMUSG00000103184	8	55	69	69	64	15
ENSMUSG00000076646	93	85	26	69	54	89
ENSMUSG00000104355	85	13	76	49	21	81
ENSMUSG00000096824	20	80	24	62	31	53
ENSMUSG00000103944	43	43	94	11	73	39
ENSMUSG00000094134	73	63	57	1	23	81
ENSMUSG00000094194	29	23	27	25	67	48
ENSMUSG00000095571	11	4	3	42	53	14
ENSMUSG00000103893	85	7	4	31	35	55
ENSMUSG00000102878	9	94	61	73	23	70
ENSMUSG00000096638	2	19	17	12	73	62
ENSMUSG00000104319	72	57	26	70	83	77
ENSMUSG00000076665	28	52	9	72	83	88
ENSMUSG00000076653	0	19	59	32	38	90
ENSMUSG00000094509	15	26	17	56	17	49
ENSMUSG00000076655	55	35	42	37	77	62
ENSMUSG00000093838	74	99	50	99	70	72
ENSMUSG00000104393	91	49	39	53	24	39
ENSMUSG00000094533	90	98	55	86	38	77
ENSMUSG00000095583	99	44	2	22	80	3
ENSMUSG00000103271	84	15	32	90	58	35
ENSMUSG00000103297	96	54	22	82	76	73
ENSMUSG00000096108	41	83	100	15	58	17
ENSMUSG00000095642	3	62	12	70	51	50
ENSMUSG00000076661	69	55	52	13	49	71
ENSMUSG00000104129	22	74	47	45	27	34
ENSMUSG00000096805	42	99	97	74	69	74
ENSMUSG00000103918	36	87	65	22	33	45
ENSMUSG00000094102	4	7	31	20	93	58
ENSMUSG00000102515	68	85	74	87	92	36
ENSMUSG00000096459	63	57	45	2	5	98
ENSMUSG00000076652	56	61	75	16	94	1
ENSMUSG00000103121	70	74	32	5	67	46
ENSMUSG00000076666	41	83	77	100	43	83
ENSMUSG00000103537	31	97	22	95	43	72
ENSMUSG00000094029	35	23	72	39	99	60
ENSMUSG00000076668	73	73	45	11	70	29
ENSMUSG00000103939	6	1	75	53	35	78
ENSMUSG00000076670	10	81	57	17	85	37
ENSMUSG00000102479	18	4	27	17	37	93
ENSMUSG00000102497	59	39	16	54	19	61
ENSMUSG00000076672	58	36	51	52	100	99
ENSMUSG00000094322	19	45	26	79	83	73
ENSMUSG00000102601	54	38	15	8	39	80
ENSMUSG00000103989	73	63	16	31	88	32
ENSMUSG00000076674	46	85	98	62	69	88
ENSMUSG00000104115	36	12	1	30	55	91
ENSMUSG00000103340	10	98	11	58	51	48
ENSMUSG00000076671	24	40	35	38	57	76
ENSMUSG00000076676	0	42	75	8	86	76
ENSMUSG00000076677	7	91	85	42	42	85
ENSMUSG00000094174	1	81	59	16	12	57
ENSMUSG00000096407	6	42	16	44	93	69
ENSMUSG00000076680	8	50	85	34	35	97
ENSMUSG00000087582	7	83	50	41	8	63
ENSMUSG00000102301	52	20	38	4	71	24
ENSMUSG00000102524	85	86	14	62	96	40
ENSMUSG00000105438	65	56	77	42	65	69
ENSMUSG00000095981	77	15	11	98	52	36
ENSMUSG00000102641	56	68	62	100	34	7
ENSMUSG00000095442	36	42	67	73	78	11
ENSMUSG00000103875	21	63	45	40	52	88
ENSMUSG00000096499	53	42	94	69	80	59
ENSMUSG00000098357	29	26	84	60	3	54
ENSMUSG00000095700	63	37	72	85	47	26
ENSMUSG00000103915	51	99	32	95	25	45
ENSMUSG00000095200	34	43	31	31	43	81
ENSMUSG00000104152	85	68	92	38	82	50
ENSMUSG00000103667	65	76	64	90	81	44
ENSMUSG00000076688	55	29	24	61	3	2
ENSMUSG00000094694	64	14	36	9	4	5
ENSMUSG00000102502	56	12	57	81	47	55
ENSMUSG00000102888	90	99	95	53	45	28
ENSMUSG00000095416	41	2	21	21	89	81
ENSMUSG00000090765	32	67	96	0	43	50
ENSMUSG00000102587	55	94	99	34	59	18
ENSMUSG00000104422	29	69	48	16	97	81
ENSMUSG00000103254	39	32	16	54	60	33
ENSMUSG00000095554	19	13	47	82	37	59
ENSMUSG00000102773	1	22	63	23	67	60
ENSMUSG00000103790	21	45	37	54	87	30
ENSMUSG00000076695	13	77	25	97	81	58
ENSMUSG00000102806	39	6	38	47	54	84
ENSMUSG00000096410	56	14	33	25	26	96
ENSMUSG00000095761	72	37	85	93	33	66
ENSMUSG00000102678	2	2	92	86	94	15
ENSMUSG00000102654	34	46	8	39	90	57
ENSMUSG00000094561	39	13	6	27	28	53
ENSMUSG00000103290	41	71	69	81	38	35
ENSMUSG00000094241	46	17	52	81	79	54
ENSMUSG00000102952	90	68	34	99	17	19
ENSMUSG00000094546	25	99	89	38	75	21
ENSMUSG00000103395	66	32	56	67	80	34
ENSMUSG00000102315	60	51	18	46	79	75
ENSMUSG00000102512	15	4	13	82	9	25
ENSMUSG00000102281	77	5	46	22	65	18
ENSMUSG00000096649	3	64	66	55	62	90
ENSMUSG00000102656	40	75	2	21	61	47
ENSMUSG00000102942	29	82	37	95	66	33
ENSMUSG00000093955	1	13	38	82	31	40
ENSMUSG00000103554	75	25	70	9	7	74
ENSMUSG00000094051	26	62	64	29	48	73
ENSMUSG00000095923	91	22	98	75	76	97
ENSMUSG00000103873	14	1	56	80	48	84
ENSMUSG00000095130	53	75	50	7	79	41
ENSMUSG00000102991	45	84	69	34	45	48
ENSMUSG00000102535	54	20	59	66	64	63
ENSMUSG00000094652	98	75	85	89	1	90
ENSMUSG00000095859	100	55	88	11	88	72
ENSMUSG00000103300	71	96	50	63	18	45
ENSMUSG00000102528	75	12	72	44	77	16
ENSMUSG00000102928	8	27	29	32	6	38
ENSMUSG00000076709	55	73	25	13	52	4
ENSMUSG00000103990	8	50	47	97	10	84
ENSMUSG00000096355	36	12	73	39	64	1
ENSMUSG00000102453	29	20	14	17	62	48
ENSMUSG00000076710	90	29	83	23	0	34
ENSMUSG00000102364	7	20	15	0	6	73
ENSMUSG00000094198	47	29	93	1	47	33
ENSMUSG00000104176	61	39	51	98	60	13
ENSMUSG00000095204	5	0	12	42	72	34
ENSMUSG00000093894	64	77	56	45	17	23
ENSMUSG00000094505	67	38	78	38	7	53
ENSMUSG00000103665	90	3	46	52	39	28
ENSMUSG00000094787	53	67	69	99	51	71
ENSMUSG00000095589	20	43	78	18	98	74
ENSMUSG00000103737	54	73	60	79	89	95
ENSMUSG00000094862	51	53	96	52	36	22
ENSMUSG00000103439	0	97	65	50	86	65
ENSMUSG00000102381	5	51	55	19	0	4
ENSMUSG00000103168	43	65	93	65	18	35
ENSMUSG00000102295	45	64	90	34	20	62
ENSMUSG00000104452	18	9	67	30	5	72
ENSMUSG00000095889	83	11	69	84	92	59
ENSMUSG00000095197	36	1	98	74	51	55
ENSMUSG00000104320	11	1	62	35	74	26
ENSMUSG00000094087	13	58	22	30	2	88
ENSMUSG00000102765	33	9	15	74	51	28
ENSMUSG00000102313	49	99	82	47	49	82
ENSMUSG00000102332	48	98	1	79	71	85
ENSMUSG00000104373	1	65	31	14	14	19
ENSMUSG00000103470	79	86	99	14	12	20
ENSMUSG00000096078	91	72	65	30	7	73
ENSMUSG00000096767	90	83	30	43	10	32
ENSMUSG00000095117	93	79	88	26	63	20
ENSMUSG00000105242	28	80	89	60	48	45
ENSMUSG00000096672	52	9	76	53	23	54
ENSMUSG00000099299	79	97	61	24	44	57
ENSMUSG00000094088	45	11	89	14	29	64
ENSMUSG00000106325	13	56	67	26	46	80
ENSMUSG00000105680	77	54	37	3	82	19
ENSMUSG00000104593	66	69	48	9	73	70
ENSMUSG00000105599	81	53	42	31	25	24
ENSMUSG00000095170	18	98	40	100	16	44
ENSMUSG00000106283	50	74	61	76	23	50
ENSMUSG00000095519	34	62	29	6	74	46
ENSMUSG00000095863	97	44	48	57	40	13
ENSMUSG00000105582	88	100	37	3	24	13
ENSMUSG00000106077	87	46	18	89	67	43
ENSMUSG00000106420	58	39	4	22	49	29
ENSMUSG00000094502	21	22	4	67	30	5
ENSMUSG00000076731	92	82	39	95	89	72
ENSMUSG00000105737	61	67	42	96	27	30
ENSMUSG00000108559	0	20	91	41	74	91
ENSMUSG00000106601	83	39	72	58	78	13
ENSMUSG00000098336	54	59	94	94	1	69
ENSMUSG00000096577	39	34	42	79	1	36
ENSMUSG00000096074	54	77	15	73	57	98
ENSMUSG00000076733	57	61	65	19	96	100
ENSMUSG00000105749	90	13	100	96	96	83
ENSMUSG00000106599	25	62	48	11	48	94
ENSMUSG00000094124	68	94	61	47	29	42
ENSMUSG00000091087	31	25	63	20	25	26
ENSMUSG00000105669	26	72	5	47	23	60
ENSMUSG00000104780	35	100	20	53	86	58
ENSMUSG00000096020	5	14	85	57	55	20
ENSMUSG00000104542	69	92	39	1	47	32
ENSMUSG00000093896	25	48	23	14	33	79
ENSMUSG00000106482	31	21	27	72	46	48
ENSMUSG00000096452	14	32	94	66	77	75
ENSMUSG00000096326	60	62	73	92	100	43
ENSMUSG00000106645	22	77	64	7	84	58
ENSMUSG00000104590	16	47	77	100	31	70
ENSMUSG00000105123	28	33	21	17	31	51
ENSMUSG00000105928	72	34	56	73	19	78
ENSMUSG00000094075	12	86	1	5	95	22
ENSMUSG00000094689	63	22	56	33	38	70
ENSMUSG00000106434	91	57	37	99	82	65
ENSMUSG00000106041	83	35	91	6	29	32
ENSMUSG00000095127	1	47	93	7	10	92
ENSMUSG00000105757	66	67	51	93	44	3
ENSMUSG00000094940	91	21	84	56	2	0
ENSMUSG00000106239	63	15	7	46	44	36
