Ensemble Gene ID	H11	H12	H13	K12	K13	K14
ENSMUSG00000023873	56	55	28	87	20	44
ENSMUSG00000097049	64	56	4	73	69	83
ENSMUSG00000097958	17	20	42	99	21	25
ENSMUSG00000101935	54	45	80	50	17	98
ENSMUSG00000072968	55	34	25	70	45	38
ENSMUSG00000046173	40	69	41	80	38	30
ENSMUSG00000062078	72	25	48	49	46	38
ENSMUSG00000099384	20	97	100	33	19	54
ENSMUSG00000037196	99	22	77	88	23	83
ENSMUSG00000089633	75	14	20	95	64	47
ENSMUSG00000089941	97	48	62	95	83	80
ENSMUSG00000089907	12	9	40	98	69	71
ENSMUSG00000023826	56	96	76	11	0	99
ENSMUSG00000099797	25	33	57	85	82	98
ENSMUSG00000100402	44	45	85	21	14	14
ENSMUSG00000103324	59	74	51	68	35	30
ENSMUSG00000104527	60	0	99	1	92	17
ENSMUSG00000099618	50	44	27	73	57	40
ENSMUSG00000104466	9	9	35	38	81	39
ENSMUSG00000023827	40	44	41	30	23	100
ENSMUSG00000063911	78	3	40	83	94	35
ENSMUSG00000014426	1	86	73	30	2	59
ENSMUSG00000077476	77	16	62	27	89	49
ENSMUSG00000097350	100	46	31	41	32	65
ENSMUSG00000059481	89	97	100	47	38	2
ENSMUSG00000023828	11	58	6	14	35	21
ENSMUSG00000040966	61	81	54	14	75	94
ENSMUSG00000023829	53	23	46	60	21	0
ENSMUSG00000023830	17	78	81	30	15	62
ENSMUSG00000078247	52	9	54	74	1	31
ENSMUSG00000089525	16	56	34	79	63	73
ENSMUSG00000089769	24	7	34	47	42	42
ENSMUSG00000089817	95	51	69	8	53	32
ENSMUSG00000068037	29	67	65	59	71	32
ENSMUSG00000092913	84	46	0	54	63	47
ENSMUSG00000059408	66	71	64	25	68	86
ENSMUSG00000073460	73	7	93	95	33	87
ENSMUSG00000057388	53	18	61	50	96	16
ENSMUSG00000068039	42	91	56	13	67	92
ENSMUSG00000065105	27	49	42	24	88	68
ENSMUSG00000064637	64	64	66	97	50	35
ENSMUSG00000062480	43	94	54	92	61	43
ENSMUSG00000023832	29	31	92	16	68	39
ENSMUSG00000089695	86	76	78	91	65	75
ENSMUSG00000060475	32	57	28	50	4	90
ENSMUSG00000006818	55	17	18	7	100	62
ENSMUSG00000071311	39	91	48	46	48	85
ENSMUSG00000055602	16	17	61	50	68	97
ENSMUSG00000067049	43	52	33	45	63	52
ENSMUSG00000095980	69	40	56	1	45	3
ENSMUSG00000073458	91	15	66	53	54	6
ENSMUSG00000073457	18	47	79	44	54	5
ENSMUSG00000093998	74	71	44	37	45	7
ENSMUSG00000052469	29	0	50	86	44	70
ENSMUSG00000101639	33	14	63	15	16	51
ENSMUSG00000095446	61	64	3	43	93	75
ENSMUSG00000095132	15	42	9	66	51	49
ENSMUSG00000038347	47	38	23	43	81	18
ENSMUSG00000090211	65	18	85	82	40	16
ENSMUSG00000060417	74	30	66	36	70	73
ENSMUSG00000079711	30	84	53	17	20	10
ENSMUSG00000095184	18	25	45	7	92	96
ENSMUSG00000077349	64	44	61	100	11	36
ENSMUSG00000085705	18	5	34	11	66	51
ENSMUSG00000086292	78	91	38	45	46	30
ENSMUSG00000086465	80	28	16	24	79	6
ENSMUSG00000068036	84	77	46	52	14	9
ENSMUSG00000089883	60	32	9	74	55	91
ENSMUSG00000067941	70	84	16	0	8	5
ENSMUSG00000101361	19	76	50	72	57	0
ENSMUSG00000101307	38	100	23	63	30	61
ENSMUSG00000099476	2	60	73	54	85	48
ENSMUSG00000048826	13	70	76	86	9	34
ENSMUSG00000023886	35	23	65	30	10	79
ENSMUSG00000023885	14	18	17	7	42	24
ENSMUSG00000079311	32	35	39	84	7	46
ENSMUSG00000089053	2	31	3	22	89	31
ENSMUSG00000046991	39	23	60	21	33	94
ENSMUSG00000092577	21	47	32	80	57	17
ENSMUSG00000050088	24	55	57	92	38	33
ENSMUSG00000023883	95	71	78	8	31	27
ENSMUSG00000079710	0	48	72	92	89	22
ENSMUSG00000036552	63	64	54	74	100	27
ENSMUSG00000079707	16	88	67	5	69	39
ENSMUSG00000101556	91	17	49	98	41	13
ENSMUSG00000100536	45	56	14	11	19	63
ENSMUSG00000097624	49	82	64	91	87	4
ENSMUSG00000014773	99	77	30	4	24	34
ENSMUSG00000097566	24	50	68	23	54	0
ENSMUSG00000014763	51	73	49	61	90	36
ENSMUSG00000014769	20	20	35	30	52	14
ENSMUSG00000014767	52	58	2	64	79	20
ENSMUSG00000014771	71	44	40	53	37	8
ENSMUSG00000051977	33	72	68	74	2	9
ENSMUSG00000095920	36	50	0	21	5	26
ENSMUSG00000023852	45	18	41	16	23	95
ENSMUSG00000048027	43	27	89	39	90	61
ENSMUSG00000096849	62	83	50	9	29	73
ENSMUSG00000060149	64	74	42	57	69	62
ENSMUSG00000096696	1	27	94	27	30	6
ENSMUSG00000095990	62	93	65	42	97	20
ENSMUSG00000072761	16	26	57	3	51	25
ENSMUSG00000043801	78	19	13	91	25	91
ENSMUSG00000097379	54	33	62	38	72	40
ENSMUSG00000047786	38	60	30	66	85	38
ENSMUSG00000023845	27	41	74	15	70	93
ENSMUSG00000092120	90	100	61	96	56	37
ENSMUSG00000084605	49	85	79	62	51	29
ENSMUSG00000065396	43	13	55	32	54	45
ENSMUSG00000092799	81	63	37	35	98	17
ENSMUSG00000105758	5	11	56	44	71	29
ENSMUSG00000080316	58	34	99	57	67	97
ENSMUSG00000065479	52	65	5	10	71	17
ENSMUSG00000003665	27	17	72	71	45	1
ENSMUSG00000045551	50	20	69	18	45	12
ENSMUSG00000052270	17	84	38	1	80	86
ENSMUSG00000079700	41	92	70	43	17	40
ENSMUSG00000090957	97	83	100	35	49	6
ENSMUSG00000048062	92	26	67	68	47	36
ENSMUSG00000094396	4	2	35	30	60	34
ENSMUSG00000091206	93	47	4	93	50	10
ENSMUSG00000091350	32	56	88	0	92	87
ENSMUSG00000090417	69	33	2	15	26	35
ENSMUSG00000079698	88	56	26	87	0	83
ENSMUSG00000091631	21	73	85	22	22	79
ENSMUSG00000093775	1	71	22	32	55	44
ENSMUSG00000091679	97	99	50	16	26	33
ENSMUSG00000093582	74	22	33	6	67	74
ENSMUSG00000093602	98	66	57	55	16	40
ENSMUSG00000093531	29	21	13	66	34	15
ENSMUSG00000091491	44	45	94	68	39	0
ENSMUSG00000093607	75	82	13	6	7	78
ENSMUSG00000096717	58	49	29	25	32	67
ENSMUSG00000093533	18	95	71	32	8	63
ENSMUSG00000093776	93	16	32	18	41	15
ENSMUSG00000090304	58	43	19	31	44	95
ENSMUSG00000093627	91	100	81	85	47	23
ENSMUSG00000091859	42	54	16	99	0	99
ENSMUSG00000094892	77	76	3	86	87	22
ENSMUSG00000095961	85	99	30	100	64	90
ENSMUSG00000093592	59	11	81	54	8	17
ENSMUSG00000091771	59	91	65	38	22	85
ENSMUSG00000093426	92	89	91	15	98	0
ENSMUSG00000093642	14	3	5	86	15	65
ENSMUSG00000093711	84	88	80	23	36	49
ENSMUSG00000090315	42	88	86	6	31	56
ENSMUSG00000093401	30	76	53	27	96	11
ENSMUSG00000071276	63	39	75	100	32	67
ENSMUSG00000071275	89	38	41	82	45	95
ENSMUSG00000091670	40	63	93	37	92	55
ENSMUSG00000091656	14	35	66	30	71	32
ENSMUSG00000093469	44	50	27	51	35	13
ENSMUSG00000056910	50	76	97	88	80	25
ENSMUSG00000093729	30	89	22	40	81	34
ENSMUSG00000091151	8	1	71	65	28	31
ENSMUSG00000093705	77	85	48	69	26	71
ENSMUSG00000093454	51	57	74	90	51	81
ENSMUSG00000091805	56	70	65	95	41	94
ENSMUSG00000043537	62	95	85	38	47	17
ENSMUSG00000090572	67	86	53	32	38	32
ENSMUSG00000071273	67	26	81	91	6	63
ENSMUSG00000091259	49	68	80	71	28	32
ENSMUSG00000060701	31	51	53	42	30	70
ENSMUSG00000042848	20	98	75	57	27	36
ENSMUSG00000067951	51	2	2	76	71	81
ENSMUSG00000060245	1	30	66	56	56	37
ENSMUSG00000061150	61	32	19	58	67	82
ENSMUSG00000045417	45	74	92	82	45	92
ENSMUSG00000050933	69	53	6	53	53	85
ENSMUSG00000062165	87	42	15	47	41	64
ENSMUSG00000067949	77	4	18	1	32	82
ENSMUSG00000007564	0	48	16	36	71	21
ENSMUSG00000093429	23	84	86	31	91	22
ENSMUSG00000045575	2	68	96	94	76	16
ENSMUSG00000067942	49	46	97	34	1	23
ENSMUSG00000101511	61	36	90	26	11	77
ENSMUSG00000093453	40	49	74	31	13	2
ENSMUSG00000102080	54	72	21	36	39	85
ENSMUSG00000091550	45	71	75	77	89	21
ENSMUSG00000096857	19	47	56	31	57	74
ENSMUSG00000094582	98	30	63	53	84	47
ENSMUSG00000100191	40	10	63	89	55	87
ENSMUSG00000095963	57	74	55	67	7	52
ENSMUSG00000093788	37	21	58	54	58	79
ENSMUSG00000057203	99	44	32	20	72	77
ENSMUSG00000093648	56	12	38	95	51	32
ENSMUSG00000050102	15	52	10	87	26	10
ENSMUSG00000093449	26	18	40	40	34	40
ENSMUSG00000076137	58	100	97	31	14	69
ENSMUSG00000054142	92	34	2	9	44	61
ENSMUSG00000058030	98	4	36	76	41	32
ENSMUSG00000079693	32	67	60	46	15	47
ENSMUSG00000062743	63	67	42	55	44	4
ENSMUSG00000023882	10	80	21	84	64	52
ENSMUSG00000023892	21	10	38	57	75	72
ENSMUSG00000097759	36	24	5	24	86	92
ENSMUSG00000057409	93	0	88	96	91	49
ENSMUSG00000097781	37	76	96	47	49	51
ENSMUSG00000051341	93	31	55	37	42	4
ENSMUSG00000067931	2	80	11	2	69	94
ENSMUSG00000035868	46	37	43	37	5	58
ENSMUSG00000073448	24	2	81	8	97	42
ENSMUSG00000067929	67	42	24	2	100	85
ENSMUSG00000067928	96	95	81	78	0	56
ENSMUSG00000061544	54	4	84	60	69	21
ENSMUSG00000049202	52	61	32	14	0	81
ENSMUSG00000047189	16	15	74	71	67	56
ENSMUSG00000069743	43	37	80	95	16	10
ENSMUSG00000078546	77	10	57	8	64	95
ENSMUSG00000071267	51	100	60	74	41	59
ENSMUSG00000053347	98	99	18	0	10	100
ENSMUSG00000086004	59	6	66	59	40	18
ENSMUSG00000099397	81	75	5	86	41	79
ENSMUSG00000040775	13	52	15	23	88	83
ENSMUSG00000092147	30	60	45	37	69	78
ENSMUSG00000063383	14	9	50	54	65	45
ENSMUSG00000096433	24	24	90	62	87	2
ENSMUSG00000033972	78	72	17	3	28	56
ENSMUSG00000044501	89	20	63	36	71	27
ENSMUSG00000071266	19	17	92	78	14	88
ENSMUSG00000095093	100	5	56	95	80	65
ENSMUSG00000094921	30	70	88	25	53	21
ENSMUSG00000046088	100	54	17	18	72	30
ENSMUSG00000098210	73	85	60	54	25	97
ENSMUSG00000098164	70	69	99	67	9	24
ENSMUSG00000096975	66	52	95	38	21	55
ENSMUSG00000059142	25	74	81	77	33	100
ENSMUSG00000090355	22	64	49	29	74	85
ENSMUSG00000092111	55	75	64	88	78	49
ENSMUSG00000094752	99	61	66	10	88	11
ENSMUSG00000093433	33	82	25	10	88	94
ENSMUSG00000093564	58	100	91	24	76	63
ENSMUSG00000095658	33	29	34	87	30	30
ENSMUSG00000093703	52	67	71	39	28	89
ENSMUSG00000093685	63	5	5	82	1	23
ENSMUSG00000096429	47	93	92	6	36	16
ENSMUSG00000093714	99	25	53	51	24	70
ENSMUSG00000002617	52	80	82	74	46	5
ENSMUSG00000093493	23	93	21	48	38	80
ENSMUSG00000091945	8	100	93	88	56	99
ENSMUSG00000091076	58	15	58	58	36	0
ENSMUSG00000090966	62	4	37	30	90	30
ENSMUSG00000096270	59	90	45	46	50	96
ENSMUSG00000091407	4	57	63	68	31	86
ENSMUSG00000109027	87	10	100	73	73	79
ENSMUSG00000067882	59	35	87	80	80	45
ENSMUSG00000097517	28	42	10	18	2	44
ENSMUSG00000071256	47	30	65	38	75	53
ENSMUSG00000062012	89	52	71	4	75	4
ENSMUSG00000023902	45	2	20	16	4	40
ENSMUSG00000023903	44	74	81	43	30	9
ENSMUSG00000043782	21	88	82	79	52	16
ENSMUSG00000041319	59	19	60	84	35	44
ENSMUSG00000023904	58	75	70	2	98	92
ENSMUSG00000023905	45	20	72	98	39	70
ENSMUSG00000023906	5	72	43	21	38	92
ENSMUSG00000066720	19	67	89	27	15	99
ENSMUSG00000043747	33	30	38	50	96	68
ENSMUSG00000023908	73	22	2	59	28	56
ENSMUSG00000023909	19	74	54	19	87	70
ENSMUSG00000040680	46	91	97	90	87	64
ENSMUSG00000097006	23	58	44	43	35	4
ENSMUSG00000040097	3	84	32	19	35	97
ENSMUSG00000086719	99	76	23	84	94	14
ENSMUSG00000023911	17	79	23	10	78	98
ENSMUSG00000097732	82	16	3	87	51	97
ENSMUSG00000039218	34	76	26	50	30	69
ENSMUSG00000092981	87	4	81	29	73	21
ENSMUSG00000055839	38	22	7	26	87	64
ENSMUSG00000049620	32	79	2	52	84	32
ENSMUSG00000024114	8	12	5	22	88	74
ENSMUSG00000048992	70	23	68	3	51	18
ENSMUSG00000089697	5	34	3	37	73	28
ENSMUSG00000024116	59	82	46	28	2	5
ENSMUSG00000096445	47	77	52	88	36	2
ENSMUSG00000096278	10	42	54	56	31	73
ENSMUSG00000057417	0	17	80	83	71	94
ENSMUSG00000024128	7	63	1	93	38	53
ENSMUSG00000024125	98	76	23	14	58	84
ENSMUSG00000024124	74	86	4	0	3	74
ENSMUSG00000045027	37	76	8	70	89	92
ENSMUSG00000098964	40	26	23	14	35	78
ENSMUSG00000077184	27	6	12	99	21	79
ENSMUSG00000095266	6	78	73	42	74	63
ENSMUSG00000050762	84	54	48	35	6	62
ENSMUSG00000016946	77	34	13	66	36	84
ENSMUSG00000024122	60	51	0	24	24	2
ENSMUSG00000036820	87	48	80	36	99	14
ENSMUSG00000107169	55	7	25	14	80	47
ENSMUSG00000024121	57	52	47	9	62	95
ENSMUSG00000036473	74	23	38	74	84	96
ENSMUSG00000085185	23	86	32	35	24	61
ENSMUSG00000024118	38	49	16	37	23	52
ENSMUSG00000072082	84	81	52	75	40	52
ENSMUSG00000093270	56	94	100	23	29	41
ENSMUSG00000099123	14	76	89	68	62	98
ENSMUSG00000035435	15	37	34	19	16	69
ENSMUSG00000094175	5	32	71	92	6	50
ENSMUSG00000024130	58	82	8	99	78	17
ENSMUSG00000095396	16	96	74	55	78	51
ENSMUSG00000073437	65	93	34	90	0	37
ENSMUSG00000034681	65	59	90	15	79	70
ENSMUSG00000024132	3	6	99	40	72	79
ENSMUSG00000024136	94	85	28	39	83	70
ENSMUSG00000024137	9	17	65	29	20	69
ENSMUSG00000043445	22	67	62	97	40	32
ENSMUSG00000024142	7	97	59	87	85	53
ENSMUSG00000045744	18	29	30	58	37	45
ENSMUSG00000033597	87	79	47	2	92	6
ENSMUSG00000052752	50	24	4	25	67	64
ENSMUSG00000079657	83	28	90	54	99	50
ENSMUSG00000093565	53	48	42	41	90	35
ENSMUSG00000064768	100	59	37	99	4	64
ENSMUSG00000032855	40	80	80	93	36	59
ENSMUSG00000080342	66	57	62	14	40	9
ENSMUSG00000002496	43	66	77	76	96	50
ENSMUSG00000041429	27	80	48	89	86	22
ENSMUSG00000002504	6	8	99	9	82	91
ENSMUSG00000071230	59	59	33	2	80	96
ENSMUSG00000041130	85	74	75	88	68	35
ENSMUSG00000007021	92	21	42	24	84	76
ENSMUSG00000040888	62	73	90	100	46	37
ENSMUSG00000019320	65	37	12	50	27	37
ENSMUSG00000040688	16	44	70	46	17	51
ENSMUSG00000008482	9	45	3	51	84	72
ENSMUSG00000044533	21	67	69	47	88	61
ENSMUSG00000090101	41	19	70	55	90	63
ENSMUSG00000089255	27	1	94	27	95	24
ENSMUSG00000077709	14	17	99	92	2	30
ENSMUSG00000040048	36	24	63	80	20	15
ENSMUSG00000002500	91	29	14	47	19	83
ENSMUSG00000075705	93	0	34	7	57	24
ENSMUSG00000039628	96	77	39	34	36	91
ENSMUSG00000024155	75	97	76	68	27	43
ENSMUSG00000024158	37	96	43	22	52	3
ENSMUSG00000045316	38	19	3	26	69	83
ENSMUSG00000046070	98	27	60	11	38	32
ENSMUSG00000039183	47	24	80	32	99	51
ENSMUSG00000024160	93	88	84	79	28	2
ENSMUSG00000073436	100	43	31	89	8	18
ENSMUSG00000024163	80	73	97	73	28	97
ENSMUSG00000038880	90	66	18	94	66	52
ENSMUSG00000073435	56	72	37	67	35	63
ENSMUSG00000024165	40	80	22	16	62	63
ENSMUSG00000038002	40	97	91	26	74	86
ENSMUSG00000024169	34	6	25	38	65	68
ENSMUSG00000024168	68	67	50	18	21	18
ENSMUSG00000024170	89	28	5	46	52	4
ENSMUSG00000044172	78	82	55	29	13	50
ENSMUSG00000036636	18	29	38	49	56	37
ENSMUSG00000059562	52	7	19	74	60	55
ENSMUSG00000067722	46	40	61	94	50	15
ENSMUSG00000015127	29	100	49	80	67	75
ENSMUSG00000035521	78	48	17	13	51	67
ENSMUSG00000015126	70	41	4	17	37	4
ENSMUSG00000047507	37	10	36	8	90	36
ENSMUSG00000093202	38	11	5	1	30	5
ENSMUSG00000015120	80	91	96	81	77	75
ENSMUSG00000056399	36	83	75	61	37	27
ENSMUSG00000088930	69	16	73	54	87	59
ENSMUSG00000024171	81	54	57	78	83	38
ENSMUSG00000034039	0	32	89	4	74	75
ENSMUSG00000098180	70	33	96	47	77	22
ENSMUSG00000024173	49	54	69	25	89	59
ENSMUSG00000033825	53	51	95	20	57	94
ENSMUSG00000033200	55	78	72	47	59	18
ENSMUSG00000024112	63	88	58	43	14	74
ENSMUSG00000024175	99	46	97	71	98	32
ENSMUSG00000050824	8	9	42	90	10	86
ENSMUSG00000024176	62	36	93	70	2	31
ENSMUSG00000091475	18	72	17	76	55	19
ENSMUSG00000002279	76	67	92	96	97	24
ENSMUSG00000096451	82	20	73	85	70	65
ENSMUSG00000025739	25	41	48	24	39	58
ENSMUSG00000019214	83	85	56	91	6	64
ENSMUSG00000041199	17	70	31	61	13	32
ENSMUSG00000041062	18	96	55	55	77	20
ENSMUSG00000076274	29	60	51	77	46	54
ENSMUSG00000063011	3	36	27	61	51	30
ENSMUSG00000002280	92	59	9	41	73	18
ENSMUSG00000061046	68	30	18	57	90	79
ENSMUSG00000098329	63	45	21	97	81	3
ENSMUSG00000071202	48	62	67	99	90	19
ENSMUSG00000057411	97	13	47	82	33	18
ENSMUSG00000002274	74	42	63	72	72	55
ENSMUSG00000097518	64	85	10	98	61	55
ENSMUSG00000025738	4	22	19	73	76	22
ENSMUSG00000025737	16	35	58	3	79	44
ENSMUSG00000025736	26	15	43	69	22	7
ENSMUSG00000039615	93	73	31	92	42	42
ENSMUSG00000093076	95	35	92	23	54	7
ENSMUSG00000025735	52	26	41	100	100	22
ENSMUSG00000093593	13	69	4	88	66	70
ENSMUSG00000025733	74	65	74	36	45	18
ENSMUSG00000073434	7	97	60	51	45	98
ENSMUSG00000025732	74	76	100	66	0	67
ENSMUSG00000025731	21	78	19	12	75	8
ENSMUSG00000071192	65	27	57	11	56	13
ENSMUSG00000025730	70	75	60	52	30	57
ENSMUSG00000057580	9	76	76	35	38	2
ENSMUSG00000084862	25	13	56	33	41	13
ENSMUSG00000025728	81	91	28	34	82	56
ENSMUSG00000090113	5	72	37	57	19	96
ENSMUSG00000025727	5	69	98	54	26	2
ENSMUSG00000097405	8	80	38	88	66	78
ENSMUSG00000037326	96	92	42	8	82	22
ENSMUSG00000097523	6	66	20	5	77	59
ENSMUSG00000037098	94	82	42	59	57	89
ENSMUSG00000036775	98	18	22	11	76	22
ENSMUSG00000024177	92	82	58	94	47	38
ENSMUSG00000049124	72	26	9	3	47	66
ENSMUSG00000024180	68	5	9	55	20	31
ENSMUSG00000024181	93	45	55	10	69	74
ENSMUSG00000024182	92	17	59	93	81	83
ENSMUSG00000024184	68	86	13	23	67	9
ENSMUSG00000073433	0	97	15	78	62	45
ENSMUSG00000024186	60	77	39	25	62	21
ENSMUSG00000024187	34	5	68	91	66	21
ENSMUSG00000088273	43	51	88	56	71	61
ENSMUSG00000024188	36	66	65	76	27	68
ENSMUSG00000089764	17	76	12	75	61	87
ENSMUSG00000084893	5	99	74	21	80	35
ENSMUSG00000034413	38	54	87	47	45	4
ENSMUSG00000024190	93	25	58	22	64	70
ENSMUSG00000068604	34	85	3	92	0	78
ENSMUSG00000011052	66	10	8	33	11	100
ENSMUSG00000001576	75	58	82	67	52	37
ENSMUSG00000094969	86	42	31	44	10	25
ENSMUSG00000091078	65	14	67	13	27	73
ENSMUSG00000015575	96	73	5	99	94	29
ENSMUSG00000048249	82	82	81	77	57	73
ENSMUSG00000024191	60	12	8	33	70	64
ENSMUSG00000015579	26	50	24	100	46	89
ENSMUSG00000078838	92	91	63	71	18	76
ENSMUSG00000092539	94	16	50	55	30	95
ENSMUSG00000024301	4	60	34	38	70	60
ENSMUSG00000098586	30	70	92	60	88	51
ENSMUSG00000024193	19	60	93	72	72	61
ENSMUSG00000098510	61	83	28	79	97	94
ENSMUSG00000024194	68	38	70	25	34	45
ENSMUSG00000067629	36	85	5	61	51	1
ENSMUSG00000093118	10	21	92	81	73	16
ENSMUSG00000079605	75	53	36	18	27	47
ENSMUSG00000048731	66	24	69	52	35	9
ENSMUSG00000057789	48	95	17	99	57	27
ENSMUSG00000042644	55	75	93	92	97	62
ENSMUSG00000098826	11	51	15	41	13	40
ENSMUSG00000086898	9	45	48	71	82	37
ENSMUSG00000024208	3	52	10	1	45	71
ENSMUSG00000024210	89	7	92	21	66	99
ENSMUSG00000044857	53	68	62	22	59	37
ENSMUSG00000097090	88	65	32	6	21	39
ENSMUSG00000105142	34	81	69	53	4	69
ENSMUSG00000099237	60	56	16	32	45	38
ENSMUSG00000073430	81	94	97	11	2	1
ENSMUSG00000106578	20	21	0	99	84	93
ENSMUSG00000106215	100	3	84	18	64	79
ENSMUSG00000063239	10	50	69	76	48	46
ENSMUSG00000082177	94	7	71	65	99	95
ENSMUSG00000082741	45	13	20	85	64	90
ENSMUSG00000046711	89	1	15	100	9	36
ENSMUSG00000062753	45	54	61	46	26	88
ENSMUSG00000024213	0	70	11	27	22	47
ENSMUSG00000052146	98	83	89	27	86	62
ENSMUSG00000087387	94	77	96	68	72	73
ENSMUSG00000040276	24	46	93	6	55	37
ENSMUSG00000024215	8	81	46	39	35	65
ENSMUSG00000086485	66	69	61	83	87	25
ENSMUSG00000056692	60	56	98	98	63	46
ENSMUSG00000080731	8	23	40	39	95	87
ENSMUSG00000024217	24	4	78	90	31	30
ENSMUSG00000039512	75	44	4	66	87	24
ENSMUSG00000024218	21	45	67	63	42	31
ENSMUSG00000024219	25	63	83	84	18	83
ENSMUSG00000085846	76	9	1	36	97	51
ENSMUSG00000086149	79	5	82	16	35	37
ENSMUSG00000062859	46	28	13	96	91	78
ENSMUSG00000085521	32	64	90	19	87	77
ENSMUSG00000038677	16	95	89	51	6	39
ENSMUSG00000024220	38	97	13	52	39	59
ENSMUSG00000002257	29	13	41	24	79	70
ENSMUSG00000002250	70	89	3	48	25	69
ENSMUSG00000007570	77	34	70	23	16	39
ENSMUSG00000037805	84	26	16	46	50	56
ENSMUSG00000002249	65	93	35	32	33	44
ENSMUSG00000037446	20	46	38	43	29	33
ENSMUSG00000024222	62	34	16	15	61	71
ENSMUSG00000088022	33	56	46	82	30	84
ENSMUSG00000097714	58	8	51	16	8	72
ENSMUSG00000066170	91	31	45	68	29	76
ENSMUSG00000095947	84	74	44	32	15	26
ENSMUSG00000024223	12	26	22	5	63	96
ENSMUSG00000024224	4	73	80	54	90	20
ENSMUSG00000024225	84	60	2	90	16	14
ENSMUSG00000099152	33	99	69	7	94	57
ENSMUSG00000062252	63	14	8	51	8	48
ENSMUSG00000004865	97	21	66	90	35	77
ENSMUSG00000036196	24	65	89	53	6	19
ENSMUSG00000053436	9	12	5	10	46	84
ENSMUSG00000004864	68	22	63	3	32	31
ENSMUSG00000063952	33	2	24	52	17	53
ENSMUSG00000087615	42	49	42	6	57	59
ENSMUSG00000043286	41	75	10	89	12	89
ENSMUSG00000048905	75	74	68	18	61	11
ENSMUSG00000085333	33	87	45	86	78	38
ENSMUSG00000087693	23	80	1	41	46	95
ENSMUSG00000045378	91	100	17	67	91	99
ENSMUSG00000005936	51	44	42	68	11	13
ENSMUSG00000024006	70	71	76	98	54	30
ENSMUSG00000084632	64	13	21	26	53	4
ENSMUSG00000086154	72	46	32	87	99	49
ENSMUSG00000087308	23	25	68	89	82	91
ENSMUSG00000071172	100	51	84	91	99	70
ENSMUSG00000085912	93	85	11	77	31	29
ENSMUSG00000098994	49	31	3	6	54	6
ENSMUSG00000023067	17	36	13	83	43	25
ENSMUSG00000084956	14	82	82	58	81	4
ENSMUSG00000064147	35	69	86	8	60	41
ENSMUSG00000067575	6	69	90	66	72	41
ENSMUSG00000024008	100	62	25	25	25	62
ENSMUSG00000024007	66	6	82	94	88	62
ENSMUSG00000052712	40	46	48	14	91	71
ENSMUSG00000094326	27	99	76	96	91	39
ENSMUSG00000024011	37	71	12	27	96	9
ENSMUSG00000024012	59	53	60	91	9	9
ENSMUSG00000024013	96	12	45	65	72	88
ENSMUSG00000097125	34	99	4	31	36	6
ENSMUSG00000024014	47	70	17	22	39	17
ENSMUSG00000091614	74	48	80	92	98	82
ENSMUSG00000079580	47	80	49	60	27	23
ENSMUSG00000042203	38	31	30	59	42	19
ENSMUSG00000099329	30	39	67	55	42	39
ENSMUSG00000089900	41	58	91	14	96	68
ENSMUSG00000098764	61	48	65	31	25	38
ENSMUSG00000090083	56	7	79	36	3	9
ENSMUSG00000098374	17	0	35	98	42	37
ENSMUSG00000024019	30	45	36	74	72	96
ENSMUSG00000024018	60	22	2	31	48	69
ENSMUSG00000043557	76	90	82	86	50	33
ENSMUSG00000086534	7	97	31	22	25	42
ENSMUSG00000089524	12	88	28	2	73	68
ENSMUSG00000044477	38	70	94	43	9	70
ENSMUSG00000062202	20	6	67	66	28	62
ENSMUSG00000089222	95	2	35	77	92	57
ENSMUSG00000103207	92	60	35	95	61	52
ENSMUSG00000024026	100	18	35	8	73	57
ENSMUSG00000099474	66	68	17	71	75	81
ENSMUSG00000033826	46	18	86	11	26	39
ENSMUSG00000094785	99	27	87	45	53	10
ENSMUSG00000024027	100	93	40	10	54	40
ENSMUSG00000054134	7	68	37	72	35	47
ENSMUSG00000092731	76	78	27	42	77	74
ENSMUSG00000024030	20	15	29	20	85	26
ENSMUSG00000089622	92	98	18	37	86	81
ENSMUSG00000024029	36	50	23	3	61	81
ENSMUSG00000024028	24	52	64	39	85	72
ENSMUSG00000086010	15	88	14	54	47	0
ENSMUSG00000024032	52	72	18	52	90	31
ENSMUSG00000024034	80	2	69	24	47	44
ENSMUSG00000042345	30	64	38	91	6	87
ENSMUSG00000024033	80	9	53	66	40	31
ENSMUSG00000024036	85	36	46	75	9	64
ENSMUSG00000041119	12	30	59	58	29	100
ENSMUSG00000024037	52	24	4	91	15	54
ENSMUSG00000024038	39	40	33	33	5	83
ENSMUSG00000104159	96	45	80	100	4	30
ENSMUSG00000013562	4	80	88	95	1	20
ENSMUSG00000006705	85	88	74	15	96	30
ENSMUSG00000093323	65	22	72	27	88	34
ENSMUSG00000024039	94	5	93	65	39	87
ENSMUSG00000061613	33	51	90	88	38	77
ENSMUSG00000024041	82	90	77	6	68	46
ENSMUSG00000024042	54	2	78	46	22	48
ENSMUSG00000002076	3	54	85	96	72	28
ENSMUSG00000091548	70	73	3	72	73	85
ENSMUSG00000088406	11	51	81	34	13	88
ENSMUSG00000058392	71	68	51	70	48	78
ENSMUSG00000002791	6	52	7	63	89	43
ENSMUSG00000097305	35	51	39	54	44	9
ENSMUSG00000038146	59	36	37	71	63	69
ENSMUSG00000037577	36	97	82	62	56	98
ENSMUSG00000024002	21	49	23	90	100	98
